pvalue	chromosome	start	end	Number of nearby TSS	closest tx id	closest tx name	closest tx biotype	distance to tss
8.006629351449153e-16	16	27790858	27791399	28	ensorlt00000019954	fli1b-204	protein_coding	-2779
8.048564509478753e-16	12	30521060	30521655	8	ensorlt00000043211	slc27a6-201	protein_coding	10387
9.523674442969859e-16	21	22399058	22399465	12	ensorlt00000038383	atp5mc3b-201	protein_coding	-11475
9.770642995953354e-16	10	28108956	28109528	11	ensorlt00000013913	cpxm1b-201	protein_coding	-10260
9.950464469791024e-16	9	19743752	19744348	14	ensorlt00000030737		protein_coding	-198
9.973860099577269e-16	23	23318374	23319063	20	ensorlt00000047032		protein_coding	3565
1.0614175593629623e-15	9	30999544	31002643	19	ensorlt00000033252		protein_coding	0
1.110828535536186e-15	7	6883941	6885056	18	ensorlt00000003864	hyal3-201	protein_coding	0
1.1895205739303878e-15	11	1019052	1020249	4	ensorlt00000032046	ensorle00000244066	protein_coding	-2608
1.2108443062381113e-15	8	682253	683322	17	ensorlt00000031549	spns1-201	protein_coding	-10271
1.2404201704420928e-15	23	4706574	4708213	15	ensorlt00000029856	si:dkeyp-81f3.4-201	protein_coding	971
1.32722464757255e-15	16	21563469	21563993	17	ensorlt00000033390		protein_coding	-14457
1.3839516157713676e-15	4	15186477	15187374	9	ensorlt00000041953	ensorle00000304549	protein_coding	-4079
1.392531804266263e-15	11	14601332	14602017	18	ensorlt00000043573	si:ch73-160i9.1-202	protein_coding	3608
1.4108106254763156e-15	2	17655944	17658600	12	ensorlt00000031362		protein_coding	-8932
1.4108106254763156e-15	17	16521683	16522683	23	ensorlt00000013275	tmem69-201	protein_coding	-2903
1.4682609393790826e-15	19	8194041	8194414	34	ensorlt00000029878	zgc:56095-201	protein_coding	-8213
1.479661800336562e-15	3	3660742	3661745	9	ensorlt00000036617	zgc:194679-201	protein_coding	9379
1.5205174132583213e-15	11	26189312	26189939	7	ensorlt00000030862		protein_coding	4734
1.8880544252698156e-15	12	751630	752309	10	ensorlt00000031199	xpo7-201	protein_coding	-12941
1.913820990844941e-15	19	13669510	13669908	12	ensorlt00000032303		protein_coding	187
1.913820990844941e-15	11	20444535	20445292	6	ensorlt00000012562		protein_coding	37003
1.995423629242079e-15	12	2242971	2243555	16	ensorlt00000001474	sez6l-201	protein_coding	-3440
1.995423629242079e-15	5	11650225	11650727	4	ensorlt00000007361	kcnd3-201	protein_coding	-2352
2.031695695895041e-15	15	28982845	28984049	16	ensorlt00000027009	ptk7-202	protein_coding	3578
2.1747922397049033e-15	17	327867	329129	6	ensorlt00000002667		protein_coding	-11632
2.1960910102015677e-15	15	29841716	29842086	30	ensorlt00000017221	pkd2l1-201	protein_coding	703
2.6500487141063318e-15	13	22287665	22288115	14	ensorlt00000014207	fam124b-201	protein_coding	-9056
2.8637477100462648e-15	20	15021012	15021894	13	ensorlt00000009283	myrip-201	protein_coding	35082
2.9429814034491173e-15	4	6440134	6441297	9	ensorlt00000046457	ensorle00000264565	protein_coding	-9
3.564967282983751e-15	10	28108186	28108908	11	ensorlt00000013913	cpxm1b-201	protein_coding	-9490
3.787095622127561e-15	10	27464195	27464953	7	ensorlt00000041623	nkx1.2lb-201	protein_coding	-21023
3.86287109525458e-15	17	19609738	19610252	11	ensorlt00000039132	neto1-201	protein_coding	-347
3.881552773704585e-15	12	21712554	21712965	7	ensorlt00000031717	ensorle00000276051	protein_coding	23503
3.881552773704585e-15	15	21176292	21176836	8	ensorlt00000008317	kcnma1a-202	protein_coding	51842
4.046792967008298e-15	22	13961836	13962518	22	ensorlt00000021019	sipa1l1-201	protein_coding	8015
4.3417595043080395e-15	18	28768520	28769106	13	ensorlt00000014335		protein_coding	4916
4.953502359325263e-15	1	17058009	17058429	12	ensorlt00000008963	cntln-203	protein_coding	39908
4.972664297422503e-15	12	1507647	1508378	24	ensorlt00000000650	tor4aa-201	protein_coding	-603
5.178391230746618e-15	9	4712160	4712555	4	ensorlt00000032521	ensorle00000309062	protein_coding	-4054
5.2413115375370655e-15	3	27003119	27003522	10	ensorlt00000036629		protein_coding	4420
5.2413115375370655e-15	14	24051590	24052511	18	ensorlt00000017151		protein_coding	9573
5.296788808901171e-15	7	15146702	15147608	5	ensorlt00000046324		protein_coding	8797
5.478179451786672e-15	11	7333897	7334542	11	ensorlt00000037743		protein_coding	-22673
5.5203393445890005e-15	1	4595628	4596338	5	ensorlt00000002123		protein_coding	-58987
5.56876814654489e-15	5	32494259	32495109	14	ensorlt00000022882		protein_coding	-1636
5.7727292473583545e-15	3	38182297	38182967	18	ensorlt00000025190	pop4-201	protein_coding	2751
6.227451822529485e-15	3	25634631	25635070	21	ensorlt00000029450		protein_coding	-2795
6.658037254213212e-15	24	10512697	10513979	26	ensorlt00000042798	meis2a-202	protein_coding	0
7.0640137303432905e-15	5	11406662	11407352	18	ensorlt00000042754	ipo9-202	protein_coding	879
7.483130321009833e-15	16	30030874	30031516	8	ensorlt00000020609	rab5ab-201	protein_coding	24146
7.594282073966993e-15	16	30116440	30117221	8	ensorlt00000043640	satb1b-201	protein_coding	3072
7.699457760054396e-15	23	20900099	20900559	7	ensorlt00000021140	prkcq-201	protein_coding	-16185
8.887961218912369e-15	17	9177531	9178093	5	ensorlt00000008182		protein_coding	15832
9.14128243197793e-15	18	29150232	29150965	15	ensorlt00000033603		protein_coding	2588
9.805052480816096e-15	22	2609805	2610257	23	ensorlt00000013358	ap4s1-203	protein_coding	0
9.909567376678513e-15	2	1450578	1451077	10	ensorlt00000047059		protein_coding	14872
9.909567376678513e-15	19	21166955	21167625	11	ensorlt00000016499	adprm-201	protein_coding	2904
1.0055450948300026e-14	15	21910105	21911012	19	ensorlt00000008925	lgi1a-201	protein_coding	-2665
1.0859015202552384e-14	5	32129704	32130834	9	ensorlt00000021465	arhgef10la-202	protein_coding	22793
1.1188139542531256e-14	10	14856396	14857163	27	ensorlt00000005206		protein_coding	2393
1.1610104272530764e-14	9	2992246	2992858	8	ensorlt00000001047		protein_coding	-6264
1.1799376239803152e-14	4	6985910	6986495	17	ensorlt00000005147	sec22bb-203	protein_coding	-18142
1.2247576704094765e-14	22	20931689	20932202	5	ensorlt00000041426		protein_coding	-24171
1.3352919258210315e-14	18	12886455	12887043	22	ensorlt00000006945	gpha2-201	protein_coding	1062
1.3829321280571992e-14	1	36727157	36727840	12	ensorlt00000044572		protein_coding	-5328
1.4114081351869756e-14	3	17622436	17623450	7	ensorlt00000007084	cdh15-201	protein_coding	5783
1.4417159390844547e-14	19	1942155	1942747	17	ensorlt00000036726		protein_coding	3059
1.472605899926777e-14	3	4724831	4725418	10	ensorlt00000033112	zgc:153993-201	protein_coding	-11414
1.4975720073423283e-14	13	32881189	32881756	9	ensorlt00000019833	gap43-201	protein_coding	21600
1.610553884777754e-14	13	8757213	8757828	7	ensorlt00000004919	b3glcta-201	protein_coding	15233
1.9791280476959e-14	8	24733825	24734653	17	ensorlt00000021463	orla-uha-201	protein_coding	-2852
2.04323341645525e-14	1	1721586	1722396	16	ensorlt00000000092		protein_coding	-1863
2.0535138019670743e-14	2	18267154	18267964	10	ensorlt00000025790	en1b-201	protein_coding	5443
2.115204580983502e-14	21	19952361	19952923	16	ensorlt00000020529	xrcc5-202	protein_coding	-7976
2.224802473858305e-14	11	19710277	19710676	14	ensorlt00000041352	si:ch211-195b13.1-202	protein_coding	-3571
2.2884870139316632e-14	24	20024032	20024509	6	ensorlt00000022334	chrm5b-201	protein_coding	-20522
2.2884870139316632e-14	3	5934307	5934889	6	ensorlt00000028539		protein_coding	-1989
2.3498381026962097e-14	18	18616362	18616728	15	ensorlt00000030025	vax2-201	protein_coding	-1899
2.351575412095494e-14	14	8497160	8497645	30	ensorlt00000003169		protein_coding	5445
2.3549887455244598e-14	9	15283869	15284612	20	ensorlt00000012769		protein_coding	3088
2.3774681775807856e-14	14	1717049	1717740	4	ensorlt00000000350	igsf9bb-202	protein_coding	-36610
2.4206216815413785e-14	12	2726600	2727705	6	ensorlt00000002115		protein_coding	-3897
2.4243779398911748e-14	12	3460505	3461121	18	ensorlt00000039974	pde8b-205	protein_coding	6609
2.427406729003888e-14	21	3746604	3747136	18	ensorlt00000011217	asb11-201	protein_coding	1552
2.5182360383353442e-14	24	1526866	1528031	14	ensorlt00000031126		protein_coding	464
2.7006573256161067e-14	2	22692343	22692868	18	ensorlt00000007111	cab39l-201	protein_coding	7542
3.003481291698472e-14	18	19823591	19824369	4	ensorlt00000010475	vbp1-201	protein_coding	1044
3.034069001658841e-14	13	4624930	4625957	10	ensorlt00000002420		protein_coding	19989
3.0560003831778716e-14	3	1708721	1708979	15	ensorlt00000040015	ensorle00000233640	protein_coding	-215
3.171235505290339e-14	3	36008101	36008519	6	ensorlt00000019399	znf536-206	protein_coding	7860
3.184154218779742e-14	6	27379358	27379791	25	ensorlt00000018754	b3gnt9-201	protein_coding	-5316
3.413323292058797e-14	3	23723118	23723491	1	ensorlt00000012618	csmd1-201	protein_coding	51000
3.538203674142863e-14	2	6465442	6466400	7	ensorlt00000037434		protein_coding	-19065
3.96955362925389e-14	23	20359578	20360676	16	ensorlt00000020777	tspan9b-201	protein_coding	2689
3.9998216974841754e-14	12	24005181	24005499	9	ensorlt00000039083		protein_coding	-789
4.415001261515584e-14	8	5408647	5409210	17	ensorlt00000028183	rpl19-202	protein_coding	-356
5.349137734135028e-14	9	30986675	30987503	23	ensorlt00000021793		protein_coding	3743
5.620109565412923e-14	13	75117	75742	24	ensorlt00000025730	pgm2l1-201	protein_coding	-4769
5.720699602878376e-14	19	23324201	23324891	13	ensorlt00000032567	nhlrc3-201	protein_coding	-9869
5.997728321364672e-14	21	19565726	19566194	9	ensorlt00000029096	ensorle00000290067	protein_coding	-350
6.102713756796141e-14	5	5880677	5881064	7	ensorlt00000003638	eif6-201	protein_coding	-6244
6.693770504686502e-14	16	32217282	32219167	18	ensorlt00000029380		protein_coding	6323
6.746372213535872e-14	4	10392623	10393002	11	ensorlt00000008428	uhrf1-201	protein_coding	5331
7.237376559039039e-14	15	263344	264685	3	ensorlt00000032699		protein_coding	0
7.3256183304691e-14	15	2128510	2129130	4	ensorlt00000041137	nkx6.2-201	protein_coding	32845
8.603262942845717e-14	14	22992190	22992619	11	ensorlt00000015861	wnt11-201	protein_coding	-2008
1.0474752324719486e-13	19	9374026	9374674	25	ensorlt00000040632		protein_coding	6478
1.1075502724474074e-13	3	25635516	25635967	21	ensorlt00000029450		protein_coding	-3680
1.2093390473291847e-13	19	13063924	13064579	14	ensorlt00000013436	ensorle00000121631	protein_coding	4509
1.2818938815682445e-13	4	7745034	7745731	18	ensorlt00000006066	mbd3b-201	protein_coding	1938
1.4201450276328816e-13	9	19737455	19738051	14	ensorlt00000033200		protein_coding	-198
1.4631102619517995e-13	15	1998742	1999241	6	ensorlt00000000596	pwwp2b-201	protein_coding	-9076
1.5013975563089173e-13	1	2611213	2611524	11	ensorlt00000000296		protein_coding	-166
1.5186099865287177e-13	6	3509806	3510988	13	ensorlt00000036266		protein_coding	13650
1.5434369741467115e-13	12	1506974	1507615	24	ensorlt00000000650	tor4aa-201	protein_coding	0
1.5443064737290495e-13	4	4796272	4796804	3	ensorlt00000002820	lrrc8c-202	protein_coding	47393
1.5768199439634893e-13	23	20389803	20390481	20	ensorlt00000020804	ntn4-203	protein_coding	0
1.6703994077044478e-13	21	16382973	16383340	13	ensorlt00000018569	cyp27a7-201	protein_coding	-5682
1.6927935036682708e-13	24	12958029	12958377	13	ensorlt00000019905		protein_coding	162
1.7032590229720862e-13	17	6120060	6120416	14	ensorlt00000006622	si:rp71-39b20.4-202	protein_coding	-5727
1.7342992679542246e-13	18	478834	479856	16	ensorlt00000033284		protein_coding	7971
1.9866177236571447e-13	12	29030295	29030787	4	ensorlt00000018931	st8sia3-201	protein_coding	-55106
2.1894971479942983e-13	3	28021062	28021438	4	ensorlt00000016364	ubl7b-202	protein_coding	-933
2.1894971479942983e-13	13	30616350	30616827	9	ensorlt00000018896		protein_coding	-12221
2.282167133310157e-13	9	19731081	19731640	14	ensorlt00000030014		protein_coding	-198
2.436269424794541e-13	8	4632718	4633328	20	ensorlt00000036984	asb16-203	protein_coding	685
2.436269424794541e-13	9	15214266	15214722	23	ensorlt00000033869	metazoa_srp-201	misc_rna	0
2.562547610760288e-13	2	22900392	22901021	10	ensorlt00000037481		protein_coding	36461
2.827330451708459e-13	8	612140	612568	19	ensorlt00000043235	doc2a-202	protein_coding	8730
2.9350711589042747e-13	15	26624238	26625330	11	ensorlt00000014370	slc29a3-201	protein_coding	3853
3.0425084191822264e-13	13	22108534	22108963	1	ensorlt00000026083	ola-mir-139-201	mirna	88465
3.2078871325626533e-13	14	29766801	29767298	13	ensorlt00000022923		protein_coding	23447
3.275053127565822e-13	9	3925081	3925653	15	ensorlt00000044266	ensorle00000278521	protein_coding	160
3.4217851199724575e-13	18	4819124	4819609	9	ensorlt00000044640	pip4p1b-201	protein_coding	11924
3.6585392903421376e-13	1	8239555	8239869	11	ensorlt00000003235	krt97-201	protein_coding	-1113
3.8992718382359554e-13	18	24370110	24370758	19	ensorlt00000029212		protein_coding	-22382
4.056089852196677e-13	16	14892427	14893260	14	ensorlt00000040684		protein_coding	-4743
4.1313977891025453e-13	12	767372	767939	8	ensorlt00000031199	xpo7-201	protein_coding	-28683
4.1452478469987107e-13	21	30841402	30842594	10	ensorlt00000046154		protein_coding	2416
4.2889382156336035e-13	3	6108909	6109436	7	ensorlt00000000941	zdhhc13-201	protein_coding	31621
4.431425585056441e-13	18	17407142	17407874	11	ensorlt00000036960	si:dkey-19b23.7-201	protein_coding	-2644
4.433365829319544e-13	18	4809817	4810670	9	ensorlt00000033229		protein_coding	-6863
4.545222453193438e-13	5	2201543	2201965	12	ensorlt00000000276	dstyk-202	protein_coding	32184
4.678361838643315e-13	23	23223462	23224556	20	ensorlt00000021795	tymp-201	protein_coding	10188
4.912199496021158e-13	14	8195735	8196340	12	ensorlt00000002908	ebf1-201	protein_coding	5221
4.924340635107007e-13	8	12265431	12265815	28	ensorlt00000033836	haghl-201	protein_coding	1648
5.164032784819684e-13	11	5302890	5303475	9	ensorlt00000045289	ensorle00000261576	protein_coding	47893
5.706341395194399e-13	10	27801437	27802082	10	ensorlt00000034848	pcgf3-203	protein_coding	7984
5.706341395194399e-13	1	31512908	31514020	10	ensorlt00000032048		protein_coding	-1081
5.706341395194399e-13	14	20705435	20706290	17	ensorlt00000014220	ggnbp2-201	protein_coding	-2064
5.755868228219203e-13	15	12884246	12884630	25	ensorlt00000003969	lrrc73-201	protein_coding	-677
5.799905101063724e-13	18	12892684	12893101	23	ensorlt00000043200	si:dkey-23i12.9-202	protein_coding	1784
5.89296538636437e-13	13	2500579	2501059	33	ensorlt00000000881		protein_coding	0
6.220154789660487e-13	2	21924581	21925598	22	ensorlt00000029702	jam2a-202	protein_coding	-388
6.238983443965021e-13	18	24944344	24945302	2	ensorlt00000024486		protein_coding	-45710
6.924795643179312e-13	7	32732360	32732983	13	ensorlt00000030369		protein_coding	-7651
7.22917463070044e-13	9	12222156	12222880	32	ensorlt00000007808	pitpnm2-206	protein_coding	-10576
7.741531522726325e-13	18	18243935	18244380	12	ensorlt00000009496		protein_coding	8549
7.747537756756e-13	2	421209	421786	11	ensorlt00000042693		protein_coding	2577
8.872445100435482e-13	6	28209543	28210118	12	ensorlt00000019695	fgf6-201	protein_coding	4817
9.396000751657166e-13	17	12843318	12843754	21	ensorlt00000009588	klhl18-201	protein_coding	1558
9.405529222516548e-13	18	26420356	26421657	13	ensorlt00000033817	gal3st4-202	protein_coding	19590
1.007055917348118e-12	18	10423086	10423861	9	ensorlt00000005975	kcnip4-205	protein_coding	-5048
1.0152554397560514e-12	23	21431379	21432407	4	ensorlt00000034499	celf2-204	protein_coding	0
1.0523851897802944e-12	11	11338307	11338691	13	ensorlt00000006333		protein_coding	2576
1.0523851897802944e-12	21	1374712	1375068	18	ensorlt00000010296	col6a3-201	protein_coding	22016
1.17086544464453e-12	5	31471721	31472396	4	ensorlt00000021400	lrrc38b-202	protein_coding	28394
1.1886115813169746e-12	6	24112957	24113446	8	ensorlt00000015852	jph3-201	protein_coding	-23402
1.2331198976187518e-12	15	29406135	29406554	5	ensorlt00000016728	plpp4-201	protein_coding	13537
1.2438572070949768e-12	8	1274826	1275454	3	ensorlt00000001077	grin2ca-201	protein_coding	-20868
1.362935261590901e-12	20	21146878	21147546	24	ensorlt00000038099	si:dkey-10f23.2-204	protein_coding	-9235
1.4224474677696735e-12	10	923878	924926	2	ensorlt00000036981	ensorle00000301101	protein_coding	26967
1.4542093518907151e-12	1	7634744	7635260	3	ensorlt00000028736	neurl1aa-201	protein_coding	36551
1.5026445962533228e-12	7	25692065	25692339	9	ensorlt00000046775	pkig-201	protein_coding	4031
1.6589555959572262e-12	22	23286450	23287469	3	ensorlt00000027224	si:dkeyp-77c8.3-201	protein_coding	13956
1.7274600134196786e-12	5	6270327	6271196	7	ensorlt00000003822	pcbp4-202	protein_coding	-29799
1.913985273813676e-12	4	10221895	10222417	4	ensorlt00000008192	zranb2-201	protein_coding	41413
1.9211382077075884e-12	16	31223998	31224660	15	ensorlt00000033158	meox2a-201	protein_coding	-18528
2.002821700654005e-12	1	9989122	9989650	11	ensorlt00000029501		protein_coding	2407
2.0131999023258003e-12	10	25910999	25911551	7	ensorlt00000011987	si:ch73-49o8.1-202	protein_coding	6764
2.0864977374289545e-12	24	2007918	2008690	20	ensorlt00000011843	yy1-202	protein_coding	-5732
2.10471634786755e-12	24	9541567	9542264	10	ensorlt00000047069		protein_coding	-4759
2.2148142576522894e-12	21	6765129	6765786	8	ensorlt00000013261	cerkl-201	protein_coding	2869
2.336251237563927e-12	8	15603017	15603460	6	ensorlt00000002256	sec14l1-201	protein_coding	-2028
2.3599925198653008e-12	9	1239525	1240218	13	ensorlt00000025773	kank1a-201	protein_coding	-4471
2.3980697733676568e-12	23	22980110	22980416	18	ensorlt00000021719	kcnmb4-201	protein_coding	1997
2.401567306412152e-12	1	1674985	1675480	18	ensorlt00000000086	hk1-201	protein_coding	10114
2.4153508712142434e-12	5	3184600	3185322	10	ensorlt00000001334	gnai2-201	protein_coding	19020
2.4289288557075256e-12	6	940141	940579	3	ensorlt00000032648	ano1-201	protein_coding	-19599
2.5179737986410943e-12	16	27883963	27884351	33	ensorlt00000031722		protein_coding	703
2.5700265843470567e-12	20	3001818	3002925	20	ensorlt00000003417	lrrc34-201	protein_coding	3031
2.5700265843470567e-12	1	13734373	13734745	10	ensorlt00000007437	serping1-201	protein_coding	672
2.70357984644057e-12	6	28210123	28210583	12	ensorlt00000019695	fgf6-201	protein_coding	4352
